Comments,location_bool
Kalau yb yg kena rela mtk maaf..kalau orang awam yg kena sampai ragut nyawa buat x nampak je,FALSE
"kalau mcm tu,smua rakyat jadi menteri lah!",FALSE
nasib baik Xavier x reti bahasa melayu,FALSE
bila menteri cpt je respon...,FALSE
Rakyat marhaen hri2 ngadap jln rosak ni,FALSE
Oooo..bila.menteri jatuh...jkr mta maaf..yg rakyat harix.lalu jln lopakx..deme nk ckp.peee😮🤔🤔...,FALSE
Hari maki utk JKR ke arini ..JKR lahanat...,FALSE
Merasai denyut nadi rakyat. Yeay. Haha.,FALSE
Hahaha...puiii Bila VIP dah ditimpa kemalangan pandai minta Maaf... Hebatnya Malasiaku,FALSE
JKR-JanganKerjaRajin..ada jiran ckap,FALSE
Hahaha MENTERI yang tergolek..cepat mintak maaf..cepat nak baiki jalan. Cuba yang tergolek orang biasa...,FALSE
"Wutoh kan jer jkr tu..,dr atas smpai ke bwh kepala wutoh",FALSE
Kene kat menteri beria mintak maaf..kene kat rakyat buat tak reti..dasar bodoh tak bertepi!!!,FALSE
Vip dan2 mohon maaf..kalau rakyat marhaen ni....,FALSE
JKR - jahanam kalau rakyat,TRUE
Kena kt menteri tos mintak maaf.. hahaha... kena kt pembayar cukai jalan senyap... ini semua palatao..,FALSE
Padu KJ..dorang tidur..,TRUE
Mintak YB cycling dkt Rawang please. Dari tol Rawang heading to Saujana Rawang. ,TRUE
Patutnya Ketua Pengarah JKR yg Mohon maaf kpd menteri,FALSE
Satu peringatan kepada yb YB ..sekurang nya merka merasa apa rakyat rasa,FALSE
Aku rasa kalau pm yng tergolek mampos satu msia lobang dia turap... pukimak nye gamen.,FALSE
Simple jer...sila jalankn kerja n tgjawab.xperlu mohon maaf...,FALSE
Sape kj sampai jkr kena mintak maaf sepatut nya jkr kena mintak maaf kat rakyat kerana xbuat kerja,FALSE
Dgn menteri mintak maaf jilat kuat.. Dgn rakyat marhean yg eksiden mati tak  terbela kau diam je.. Anjirrr..,FALSE
basikal jeke... yang naik motosikal cmner...,FALSE
Menteri jatuh kelam kabut minta maaf. Golongan marhaen complaint bnyk kali buat tak tau jer.  Cc Lando Zawawi Vrus LANDO Zawawi - Brotherhood Malaysia,FALSE
Sudah terhantuk baru nak tengadah,FALSE
nilah beza rakyat biasa dgn menteri .,FALSE
ini lah malaysia hr ini....klam klibot..x tw po masalah eh,FALSE
Pilis bulu gok ..,FALSE
JKR ni semua jalan x selenggara dgn betul,FALSE
Ni semua celaka..siap minta maaf...jilat lah dalam skit..,FALSE
Nie hanatttt tuan2 dan puan2..nyawa YB beza kew dgn kami rakyat marhaen niee..,FALSE
Nampak sangat...kalau rakyat biasa..piiii la mabokkkk,FALSE
"Rakyat maehaen dianaktirikan, hah cantik.",FALSE
area jalan2 kpg banyak jalan berkuda .. lalu naik motor brgegar telurrr coookkk,TRUE
cibailah... YB jatuh terus ko minta maaf! rakyat jatuh terus x bangun ko diam ajer... ini semua jibake hawau,TRUE
area kedah pantau sama kawasan bedong boleh pecah absober ai. ,TRUE
Selangor mmg teruk jalanraya.,FALSE
Hahahahahahaha.......... Klu kne menteri lalu je....bile kne ke rakyat buat x thu je...,FALSE
Buntut punye jkr.....,FALSE
Haprak!! Kene kt YB trs mntk maaf..,FALSE
Memang membodek la jkr puuuui,FALSE
Wahh . Mudah benornya minta maap .,FALSE
nak minta maaf kanapee yaa. jalan di malaysia kualiti terbaikkk. ni mesti baru bangun tidur.,TRUE
Meh dtg sarawak. 💋,TRUE
da tampal tu tolong bgi rata skit ...ni main cincai je......,FALSE
Bodek tak akan membantu untuk dapatkan APK tahun depan ooi,FALSE
Haha klau yb x kna hmpa x kelupuaq,FALSE
"Bila jd kemalangan polis yg dpt duit.mangsa kena keluar duit dn dpt sakit free,",FALSE
Rakyat biasa yg lalu lalang bertahun dah..,FALSE
#JKR double standard.. makan gaji buta..,FALSE
Tag menteri kerja raya la,FALSE
Yb KJ bila nk ride kt jalan di tempat kami... Huhu,FALSE
Nak buat cmna... rakyat dan yb taraf beza bagai bumi dan langit...,FALSE
Klo YB jln kaki....,FALSE
taik lah..kalau org biasa sampai korng pencen pun xkn wat keje..njirr,FALSE
ape maksud JKR?,FALSE
YB2 semua boleh bwk basikal pulak,FALSE
Ikut kasta jgk ke,FALSE
baik punya kipas jkr ni.,FALSE
nampak sangat pegawai² kerajaan ni jenis yg kaki bodek...,FALSE
Lopeh ni sapo langgar lubang boleh saman jkr,FALSE
Jkr byop keje lg. Dong dang hujang lg.,TRUE
PH.PN semua nya stay at homestay. segan dgn covid 😂👅,FALSE
Ah yb kena sikit cepat ko amik tindakan..siap mohon mahap lg,FALSE
Kj ni baru balik malaysia ke,TRUE
Kalau rakyat xcident jkr mohon maaf x?this is pala bana,FALSE
Jangan sampi bro Landon turun.,FALSE
Biasa lah bila kemalangan melibatkan org atasan menteri tim menteri dsbnya.,FALSE
Padu YbKj..rakyat dah letih...@landozawawivrus,TRUE
tinted gelap n nmbo xikot spec la tuuu😂😂😂😂,FALSE
KJ tolong berbasikal di SARAWAK..,FALSE
"mana sudah aku janji ,,zero pothold,,",FALSE
Yb knnn...klo org biase...,FALSE
هيرول نزري tolong pantau dan ambil tindakan segera Suhaimi Mahmud,FALSE
Ini lah JKR Malaysia ,FALSE
mohon menteri kayuh basikal kat puchong n kl pulak. Jabatan Kerja Raya Malaysia ( Public Works Department ) . ,TRUE
Elok lah baru tahu rasa sendiri hee hee Rakyat biasa mati pun ada pasal jln berlubang ni,FALSE
Dah terhantuk baru ternadah. Biasala...,FALSE
Dtg Sabah YB.lg byk lubang,TRUE
Berapa harga basikal kj,FALSE
"kalau yg berhormat pndai menggampu kalau rakyatbiasa pergi mampos la kau tak dak le nak mintak maaf,sampai mati pun ada.",FALSE
Maaf takkan dapat menyelesaikan masalah.,FALSE
peruntukan berjuta2 utk senggaraan jln Raya tu pastikan xde duit poket ye,FALSE
Vvip cpt je minta maaf. Yg dah byk mati tu taknak minta maaf ? Ingat rakyat ni semua sampah ke ? 😠😠,FALSE
kne kt menteri ko mintak maaf bagai..rakyat tesandung ats jln ko wt bodo je erk..,FALSE
Ada rupanya jkr,FALSE
Harap pak menteri berbasikal di seluruh negara supaya jalan berlubang cepat diambil tindakan.,FALSE
JKR kipas baek pnya.,FALSE
"Jawatan tu baik bg pada yg berhak,.... Jalan seluruh malaysia berlubang tutup mata je selama ni....",TRUE
"Dear YB, tolong berbasikal  di kawasan perumahan kami. Kami perlu jalan raya yg licin tanpa lubang",FALSE
Bila menteri pula yang kena....,FALSE
bodoh tak boleh bincang keluar ayat masing2 hahahaha,FALSE
wajah pengampu pun terserlah...,FALSE
Sangat menjengkilkan...perkara begini sepatut tidak berlaku...musim hujan..byk jln berlubang...pi la check Pihak JKR dan PBT...,FALSE
"pdn muka,dah terkena samyvellu.",FALSE
Wutoh la 😂 yb kene baru jalan kerja  Anjing2 makan gaji buta ,FALSE
Nak pantau? PBT buat kerja bila ada laporan. Betul tak Muhamad Shahid SnappySmoothie ,FALSE
Berlambak2 jalan berlubang... Jln  persekutuan lagi...bukan jalan kampung jer.....diaorg semua kerja WFH Dan kat office ajer kot.....,TRUE
Bila kena kat pak menteri...,FALSE
Next yb mana plak,FALSE
Harap Yb saman jkr..,FALSE
Jilat kuat nampak gaya,FALSE
JD Kuala Langat. https://www.facebook.com/rizalman.darus,TRUE
Booooo sama JKR.......pengampu Org Kaya Dan VVIP.......Booooo laa ....,TRUE
Mantul kj . Tempat tang muka jkr .wkwkwk,FALSE
KEPADA JKR...JKR... ...GUNA BASIKAL UNTUK CHECK PERMUKAAN JALAN RAYA...BUKAN GUNA DENGAN KEREKA JKR.. .  ..,FALSE
Bukan duduk pejabat .tunggu gaji,FALSE
Kena kat menteri reti pulak minta maaf? Cuba kalau rakyat marhaen haram jadah senyap memanjang,FALSE
"phuiii dgn YB cepat minta maaf, kalau dgn rakyat biasa, buat2 tak tahu 🤣🤣🤣",FALSE
JKR jilat menteri....cm haram,FALSE
cam babi...kj jatuh siap mntak maaf ooo....,FALSE
Kena rkyat..ko mati pon dy xbt xtahu..,FALSE
Jaga menteri ke kerja jkr.,FALSE
Kasi serang la fb jkr.. Biar banyak komen sana biar viral.. Hahahahaha,FALSE
Mohon buat tugu peringatan kt lubang tu...,FALSE
Rendah betul martabat....🤣🤣🤣 Nampak ketakutan disitu🤣🤣🤣🤣,FALSE
Dobol standard betul,FALSE
Harap KJ dapat jatuh kat kawasan lain lepasni.. 😜,FALSE
Mohon Khairy Jamaluddin berkayuh area   JKR Daerah Hulu Langat  pulak...,TRUE
Jabatan Kerja Raya Daerah Kuala Langat baca komen2 kat sini sume kutuk lu org 😂😂😂,TRUE
Geng kaki jilat nak naik pangkat.,FALSE
BODOH bebenor pegawai jkr kuala langat ni,TRUE
"Bg jatuh hari² la menteri²........ Rim moto ak bengkok,ko tak jilat",FALSE
"Bukan sinis,ini level hawau jilaka kt jkr",FALSE
menteri jatuh basikal langgar lubang.. JKR laju mintak maaf..  RAKYAT kalau 'bersepah' langgar lubang.. JKR buat buta buat senyap.. ..jilake..,FALSE
Kena ramai lg menteri eksiden ni. 👍,FALSE
"jika ada kuasa.. Berak tengah jalan pon ada org pertahankn..,",FALSE
dgn menteri siap minta maaf dgn org biasa lansung x layan porah lah,FALSE
kalau maaf boleh raya tar tu hahahaha apa lah rakyat bukan paham politik hahahaha,FALSE
Kena jadi waibi jugok ke,FALSE
Jln kita sia ok kh Syuk Han Hairul Ashykhin 😁,FALSE
Bagus lah..untung jadi menteri,FALSE
"Untonglah kau seorang menteri,cb kau marhaen mcm kami semua..",FALSE
Siap mohon maaf.... babi betul arr.,FALSE
Report aku dah hampir sebln.. dah nk masuk thn dpn pun ..pun Masih dlm siasatan🤷‍♂️,FALSE
Malaysia boleh land,TRUE
Harap JKR mohon maaf,FALSE
mana permohonan maafnya?,FALSE
LANDO Zawawi - Brotherhood Malaysia  laju cip diaorng buat keje.. 🤣,TRUE
Staff JKR mak kau hijau,FALSE
Yang ni xyah minta maaf  #antara2darjat,FALSE
Semua kejadian ni takde pun permohonan maaf..,FALSE
Kalo rakyat kena.. x dulik kan,FALSE
SaUfi MOhd kena v buku pe kite...,FALSE
Nak kipas pun tak agak2...,FALSE
Selama ini rakyat Yang maut takda pula yang nak mohon maaf atas kesilapan kami? Pundek betul.  Kalau menteri siap jilat lagi,FALSE
"Semua ini kemalangan akibat langgar lubang. Dan yang menariknya semua ini hanya melibatkan rakyat biasa, bukan menteri.  Tapi kenapa Jabatan Kerja Raya Daerah Kuala Langat tak pernah ada sedikit pun rasa minta maaf?   Tanya je.. jangan koyak.. *GambarGoogle... Copy paste from another page",FALSE
"lokasi sblm Petronas setia alam..lubang dalam ,jika benar JKR respon...silakan tampal sebelum ada kemalangan berlaku...",FALSE
Tak apa YB dapat frame baru dari Pinarello UK.,TRUE
Jln depan umah aku berlubang,FALSE
cm2 JKR ni... ckp bidang kuasa dia xpe sesuai bajet diberi ni jauh bebonar.... nk dicucuk kt jln ke tu.... hahaha,FALSE
HABIS YANG SEMUA NI TAKDE PUN MINTA MAAF?  KE NYAWA RAKYAT MARHAEN TAK PENTING??????? ,FALSE
tak payah maaf sebab tu saje je buat modal cerita.,FALSE
Bubarkan je JKR nie,FALSE
Yg ni JKR ada minta maaf x??,FALSE
sedap nyer,FALSE
Ni taknak minta maaf ke..,FALSE
Setia alam.. berpuluh rim dah bengkok.. yg mati je BLM.. mungkin otw...💆,TRUE
Mangkuk ko..,FALSE
Giliran siapa pula,FALSE
Orang Setia alam Hati2,TRUE
Jk* ni bila kena vvviip dia suka isap dan jilat ke.. sial nak mampos,FALSE
"Yang ini tak nak mintak maaf ke? Saja tanya,",FALSE
Kepala otak la JKR... Menteri2 tu tak penting la bongok.. Rakyat lagi penting takde rakyat xde la menteri2 ni semua... Nak minta maaf kalau minta maaf pada semua ni...,FALSE
"Nahh kaki uncle India ni patah kaki bahagian peha, JKR KLANG TAKNAK MINTAK MAAF KE????",TRUE
Ramai lagi ni nak kena bagi Maaf. 😁,FALSE
Aku janji kayangan..,FALSE
Jab. Kuat Ranjau .....,FALSE
"Kt org politik bkn main lg mahap, dgn org marhaem, lantak ler..apa punya perangai.",FALSE
Harap maaf. Tiada maaf bagi mu.. Kerajaan Selangor memperkenalkan cara baru melaporkan jalan-jalan rosak di bawah PBT dengan menggunakan aplikasi waze.  Laporan tersebut akan diterima oleh PBT berkaitan untuk tindakan dalam tempoh 5 hari. Cubalah.  #smartselangor #merakyatkanekonomiselangor,TRUE
Yang ini tiada siapa pun nak minta maaf,FALSE
"Yg ni tak mintak maaf ke,baru faham,bukan kat India je ada kasta,kat Malaysia pun ada....lepas ni mintak yg datang sungai buloh bawak basikal kat sini pulak🙄🙄🙄🙄",TRUE
kuala langat rupanya..memang teruk jlnnya lebih2 lagi dlm musim2 hujan ni terutama dari parkland sampai ke batu 7 kg. sijangkang dari arah klang...rim2 kereta dan motorsikal orgramai banyak yg rosak terlanggar lubang2 ni..,TRUE
Komen sikit Malaykat Maut Encik Sadly,FALSE
Jkr punya sembang yg paham2 la,FALSE
Bodoh betul double standard. Rakyat memerhati..nak bungkus lg ke PRU 15. Ahli politaik dgn penjawat awam ni sama je perangai.,FALSE
babi kalau rakyat marhaen eksiden sampai mampus ada jkr minta maaf k,FALSE
Daripada keluar rumah tu baik duduk rumah ikut sop. Tapi mesti bosan kat rumah so ada satu plan netflix lifetime ni. Memang original dan terbaik la so far. Premium plan punya tapi harga memang cun2 je. Berminat boleh pm tepi ya  http://www.wasap.my/+6011-17964614,FALSE
nak order coklat daim boleh pm kamiii 👇🏻 murah² jaaa  coklat lain pun adaaa 🎀💝 https://www.wasap.my/+601133890854/haisayanakbelicoklatdaim,FALSE
Ok,FALSE
#jkrkualalangat  pundek jilat VVIP ,TRUE
Hahaha.... JASA kepada rakyat kew jasa kepada menteri nie?? Adoiii rakyat jatuh kerana jln rosak xde pun mohon maaf.. Menteri laju ja mohon maaf xsmpat nk tunggu raya...,FALSE
🔥𝐑𝐄𝐀𝐃𝐘 𝐒𝐓𝐎𝐂𝐊🔥 𝐌𝐀𝐃𝐔 𝐓𝐔𝐀𝐋𝐀𝐍𝐆 𝐀𝐒𝐋𝐈. 🍯  www.wasap.my/60124238556/MaduTualang  https://www.facebook.com/sahabatmadutualang/,TRUE
Mentang2 jalan Rawang - Batu Arang menteri tak lalu. Yang berwajib buat bodoh je. Lebih 10 tahun dah. Pakej lubang + banjir setiap kali hujan. JKR mana JKR???🥴🥴,TRUE
Missing,FALSE
Missing,FALSE
Missing,FALSE
Missing,FALSE
Missing,FALSE
"walau menteri haprak yg kena ttp mintak maaf, cuba rakyat yg baik kena pun takkan ada perubahan kecuali rakyat tu mati",FALSE
Missing,FALSE
Missing,FALSE
https://m.facebook.com/story.php?story_fbid=1863505040466564&id=100004212580710   video dr sabah harap jkr sabah ambil peduli jga,TRUE
Missing,FALSE
Missing,FALSE
Missing,FALSE
Missing,FALSE
jom tag KJ kat lokasi ada jalan teruk,FALSE
Missing,FALSE
Missing,FALSE
"jgn le tunggu ade kes manusia terjatuh tergolek ke kes kematian ke sbb kondisi jln yg truk...bru nk bt keja... dh lantik sbg peg pantau jln, ko pantau lah.. mane rosak... baiki.. ni sbb mangsa sorg vvip, trus mtk maaf.. ewah... shame tau..",FALSE
Missing,FALSE
minta pengarah jkr negeri masing2 buat aktiviti kayuh basikal tinjau jln mn yg berlubang. sblm ni sibuk d pej sj x sempat nk tgk......,FALSE
Pinjam dulu si khairy ni suru berbasikal d sabah,TRUE
https://www.facebook.com/223545897823128/posts/1780943678750001/,FALSE
Missing,FALSE
Missing,FALSE
Missing,FALSE
Kebabian apakah ini.. jalan tempat lain banyak je rosak.. ramai je penunggang motosikal tergolek langgar lubang.. tak pernah lagi nampak jkr keluar kenyataan mohon maaf.. mentang2 la menteri😂😂😂,FALSE
Missing,FALSE
Bukan activiti berbasikal aje minta pak pak menteri kjaan naik motosikal lihat sendiri jalanraya di seluruh msia..beribu org dah mati sebab jalanraya berlubang dan quality jalanraya msia teramat teruk.,FALSE
Missing,FALSE
"Cuba la tinguk jua jln Raya d sabah.dri kk,kgu,sook,nabawan,kalabakan,merotai ,tawau🤷🤷🤷",TRUE
"Setelah bn memerintah semula sistem lama boleh digunapakai dan sangat efektif, repair jalanraya rosak tunggu wakil rakyat mati dan pilihanraya bakal diadakan... terutama kawasan rakyat miskin dan lembam.",FALSE
"KJ jatuh basikal langgar lubang JKR mohon maaf , raayat telan daging kuda, kangaroo dan daging tak halal sapa pun tak mohon maaf.",FALSE
Missing,FALSE
Missing,FALSE
yg ni la LANDO Zawawi - Brotherhood Malaysia duk fight pon selama ni..ade manusia prihatin lwn PBT lawan jkr yg makan gaji buta,FALSE
Missing,FALSE
DOUBLE STANDARD LA JKR. RAMAI YANG MATI SBB JALAN BERLUBANG TAK ADA PUN NAK MINTA MAAF. KORANG BUAT KERJA ATAU MAKAN RASUAH?,TRUE
Sepatutnya pembayar cukai dapat layanan mcm menteri,FALSE
Missing,FALSE
Missing,FALSE
Memang laa YB je yang guna kenderaan lalu jalan raya tu.. kami rakyat ni semua jalan kaki je guna jalan raya tu.. hmmm,FALSE
Bukalah mata Bos kalau berbasikal.. lubang tu bukan jadi secara magic,FALSE
Lawak juga berita Menteri jatuh basikal.....lepas itu salahkan jalan berlubang....hi hi hi..... Lepas itu JKR tempat tu beria ria mintak maaf...hi hi hi.....  Hadoiii....dan 2 hari gelak ni....,FALSE
Bila KJ nak bwak motor pastu langgar lubang...stakat bawak basikal jatuh tak sakit sgt pon...budak2 pon bawak basikal selalu je jatuh rlex je...🤣🤣🤣,FALSE
Sepatutnya JKR buat permohonan maaf kepada seluruh rakyat Malaysia yang hadap jalan berlubang hari-hari. Nampak sangat orang atasan JKR yang suruh buat permohonan maaf ni adalah seorang kaki jilat kuat bodek. Jelas dan nyata. Cuba tag nama orang tu kat sini. Nak kenal muka.,TRUE
aku pun pelik...dlm jkr ne mmg tiada unit ronda tgk keadaan jln ker...atau ade unit goyang telur jer kt opis....  #tumpangiklan Nak tahu titik ghairah wanita klik tgk di Lubuk Dunia Batin,TRUE
Menteri ko mintak maaf . rakyat?    klu gitu aku harap ramai lagi menteri yg terlanggar lubang  supaya jkr buat keje cpt ckit  pahtu mintak maaf slalu  sbb jarang btol ni jkr mintak maaf sbb org langgar lubang jalan .,FALSE
Missing,FALSE
"Jln dah mcm lobang congkak, nk turap tunggu smpi pilihanraya barulah buat, cukai jln dibyr tu buat apa entah?",FALSE
Eleh.. Repair pun kat tmpt KJ jatuh tu je... Tmpt2 lain seluruh negara tunggu menteri lain plak yg jatuh..,FALSE
#jkr kalau kena kt menteri laju minta maaf klau rakyat biasa2 ko diam je..  WTF,FALSE
"Phuii kalau org biase kne xde nya layan masalh jln belubang ni,,phuiii pemalas punya jabatan",TRUE
Missing,FALSE
Jabatan Kerja Raya Daerah Kuala Langat aku harap lepas ni ada ramai lagi menteri yg jatuh basikal disebabkan jalan berlubang..barulah korang sedar yg kerja2 korang mcm taik..,TRUE
Mohon semua YB Adun & Parlimen ke lubang kawasan masing2. Demi rakyat!!! Haha,FALSE
Missing,FALSE
👎,FALSE
"Bila, menteri jatuh, JKR, cakap maaf tapi, bila raayat biasa yg jalan kakl, bawah motorcycle jatuh dan mati, ada, kah, mereka cakap apa, apa, ini, lah kerajaan PN,",FALSE
JKR .....TUNLGGU ADA ORG MATI DULU BARU BERTINDAK,FALSE
Dh kena kat menteri baru nk mntk maaf🤣🤣🤣sakai!!!!kipas kuat nmpk ketua pengarah langat😆😆😆😆😆yg byr cukai nie bila ko mntk maaf anjing???gaji ko sape byr bodo,FALSE
"Yg penting JKR buat kerja jgn tggu org awam mati baru jln kerja,nnti org ckp mkn gaji buta",FALSE
Kuat jilat JKR.... double standard... njirrr,FALSE
🙄,FALSE
"Kalau rakyat marhain, berapa ramai terkorban dan cedera parah pun masih buat tak tau.... Hurmmm",TRUE
Yehhhhaaaa..dpt jalan baru la lepas nie..silap² 8 billion kos tu🤣🤣🤣🤣,FALSE
Job scope baru untuk YB2 :   1. Kayuh basikal kat jalan sampai jatuh supaya pbt boleh baikpulih jalan. 2. 3. 4. ...,FALSE
Meh ramai² hentam JKR🤣🤣🤣,FALSE
Tunggu Menteri kemalangan baru nak sedar,FALSE
ade kasta rupe nye,FALSE
klu rakyat biase yg kne xde plk nk mohon maaf sial btl,FALSE
Sial la jabatan kerajaan ni. Bodoh nak mampos ape kau ingat gaji kau dari poket menteri ke ape sial,FALSE
yg ini sampai ada yg mati JKR x nk mintak maaf sekali ke,FALSE
Kepala lancau,TRUE
😅,FALSE
Bosannnnnnnnnnnnnnnnnnnn,FALSE
Jkr,FALSE
https://www.facebook.com/100001772934965/posts/3584999204902475/,FALSE
minta maaf ha ha ha Rani Hamid Nasa Yahaya M Mahrof Wong Abdullah Muhammad Nazri Abdullah M Nizar A Khodir Muslisham Omar Fadrul Rashid ,FALSE
Dgn rakyat biasa yg bgi kerajaan duit,FALSE
Fakiu jkr,FALSE
Kamarul Hisyam Muhamad  tolong pantau 🤗,FALSE
Lancauu,FALSE
Bodek selagi boleh,FALSE
https://www.facebook.com/1031110522/posts/10222199733795567/?extid=0&d=n,FALSE
Cari publisiti jer.....,FALSE
https://www.facebook.com/groups/247766823228112/permalink/309289607075833/,FALSE
Shame,FALSE
Bodek siang malam.,TRUE
Pemalas punya wakil rakyat,FALSE
antara dua darjat,FALSE
Ok,FALSE
Missing,FALSE
🥱🥱🥱,FALSE
#JKRnjirrrr,FALSE
Adehhhh,FALSE
Tiada maaf bagimu,FALSE
https://www.facebook.com/102493061544861/posts/192979295829570/,FALSE
Mohon YB KJ berbasikal seluruh Malaysia. ,TRUE
kalau rakyat biasa yg kena menikus aje jkr ni sepatutnya menteri tu biar la dia sbb gaji menteri dan jkr tu rqkyat yg byr hoiii,FALSE
🤣🤣🤬💩,FALSE
Di kunak lagi baaaaa,FALSE
#antaraduadarjat,FALSE
Mohd Khairul Mustafa Syahmi Mohammed MOhd Hafizul Ramli Mohd Ridhwan Mustafa ,FALSE
Diantara 2 darjat😅😂....,FALSE
Antara 2 name,FALSE
byk lagi jalan lain yg perlu diperbaiki,FALSE
JKR kuala langat ,TRUE
Gggggg,FALSE
"Menteri skrg tidor... Tak koja.... Covit bang..... Harga barang, seludup, pendatang tampa, mcm mcm lagi.... TAK MEMANTAU.... dok fikir jawatan dan Kira???.... Ha ha ha .... Pru 15 rakyat tidur pulak, buat dia mengundi sama dia!",TRUE
JKR-Jangan Kerja Rajin,FALSE
"Astro AWANI Yang ini JKR tak nak mintak maaf ke? Saja tanya,jangan marah aaaa😉  👇🏻👇🏻👇🏻✌🏻👇🏻👇🏻👇🏻 https://www.facebook.com/223545897823128/posts/1780943678750001/?d=n",FALSE
Missing,FALSE
JKR hanat,FALSE
JKR -Jalan Kurang Rata,TRUE
Mohd Firdaus,FALSE
jkr kasta,TRUE
✌,FALSE
Bila org munafik memimpin...,FALSE
Semoga Cepat sembuh KJ,FALSE
Amir Aziz 😂,FALSE
antara 2 darjat.,FALSE
Pengarah dungu,FALSE
"⭐⭐⭐ROADTAX TERUS KE PINTU RUMAH/PEJABAT ANDA⭐⭐⭐  ⬇️Insurans yang kami tawarkan kepada anda,   ➡️Etiqa takaful ➡️Allianz  ➡️Liberty   TEKAN 👉https://wasap.my/60133923981/renewroadtax  ✅Free quotation ✅Door to door service https://www.facebook.com/UsrahJasmieEnterprise/",FALSE
Missing,FALSE
Habis la.. kena balun ... ,FALSE
Missing,FALSE
Missing,FALSE
HA HA HA HA HA,FALSE
Jabatan Bangang Raya,TRUE
#DoubleStandart,FALSE
Lancau la JKR,FALSE
Priya ShanJeevan see this. Jkr 🙄🙄,FALSE
Missing,FALSE
Double standard,FALSE
padan muka,FALSE
what a joke,FALSE
betul paksat. v betul sikit.,FALSE
#JKRKUALALANGAT double standard!!!!,FALSE
Butt KISSER.,FALSE
Perangai sesetengah pegawai kerajaan.,FALSE
"LANDO, MASUK. KASI BALOOOONNN WUTOHHHH",FALSE
Salam 1 vutuh...bak kata cip....,FALSE
Missing,FALSE
Yang babi,FALSE
Jkr bongok...,FALSE
pemalas~simple,FALSE
👍👍👍👍👍👍,FALSE
"Sedihnyaa😢 bantu sedekah 1 like kt gmbr saya dan baby dalam link ni😭😭 saya  xminta duit, saya minta tolong like gmbr dekat dalam link ni je 😢#tekangambarbarulike🙏https://m.facebook.com/photo.php?fbid=183384056858437",FALSE
#adunijok take note. Don't sleep. ,FALSE
Bodoh punya JKR,FALSE
Biasalah statement membodek..,FALSE
Kalaimaathi Gurupadam Pushpa Guna Segaran Mary Margaret ....you all have been complaining for ages!!! ,FALSE
Kah3,TRUE
Zubir Al-Awwam ,FALSE
"Betul, bodoh dorang nii...",FALSE
Kepala butoh JKR,FALSE
LANDO Zawawi - Brotherhood Malaysia,TRUE
Wotuh satu kali..,FALSE
Double standard....,FALSE
Missing,FALSE
Memalukan la.,FALSE
Malaysiaku oh malaysia ku,TRUE
Farell Santiago Munez hmmmm..,FALSE
Wak Ady,FALSE
Bngang,TRUE
"KJ, kalau Kerajaan PH, pasti kau saman kaw kaw!",FALSE
Bila nak bertanding president UMNO 🤭😆🤣,FALSE
Hebat ,FALSE
Antara dua darjat skang....🤣🤣🤣🤣,FALSE
Hahahahaa..,FALSE
jgn dabel stended la..,FALSE
ok,FALSE
double standard,FALSE
Antara 2 darjat . . . . .,FALSE
Mampuih pun takpa orang politik ni,FALSE
JKR BUTOH,FALSE
Jkr jangan kerja rajin 🤣🤣🤣,FALSE
"Mintak YB²... bawak basikal, langgar lubang, jatuh, masuk hospital & update status..    Lagi cepat pihak berkenaan buat kerja... 😁",TRUE
Antara dua darjat setan,FALSE
 hahahaha kecut telorrr,FALSE
JKR pemalas,FALSE
https://m.facebook.com/story.php?story_fbid=419123472557826&id=276102913242106,FALSE
JKR babi,TRUE
Missing,FALSE
Tipu rakyat lagi...,FALSE
 Lando Sani Zawawi ,FALSE
😆,FALSE
Abdul Salam Mahmud 🤭,FALSE
Menteri JKR tidur,FALSE
Gagak Hitam who this?,FALSE
@[766801327220083:69:JOM CAMPING ⛺]   www.thejtoutdoor.com,TRUE
puiiiiiiiiiiiiiiii haktuiiiìiiiiiii punya jkr....bakas vavi......pui...,FALSE
Hahahha Iwan Kuun,FALSE
No further action. Nuff said!,FALSE
Slurpppppp selagi mau...,FALSE
LANDO Zawawi - Brotherhood Malaysia ,TRUE
Nama pun JeyyKeiiArrr,FALSE
Jangan kasar min. Nanti nampak sombong🤣,FALSE
Antara 2 darjat hahahaha,FALSE
"Bila kemslsngan. Melibatkan menteri, Nada dan suara berlainan dari rakyat marhain. Menteri hanya 70 org lebih je.. Bagaimana dengan rakyat yg berkapasiti 30juta +? #BUATKERJA #JANGANBANYAKCAKAP #BUATPRMANTAUAN",TRUE
Jkr pundek,TRUE
najis punya statement..,FALSE
pilih bulu..,FALSE
